DateTime,Entries,UniqueIPs
1530984489,48858,49226
1530985453,48844,49212
1530986430,48825,49193
1530987387,48821,49189
1530988342,48821,49190
1530989321,48817,49186
1530990287,48798,49167
1530991211,48798,49165
1530992194,48797,49164
1530993142,48797,49164
1530994123,48785,49151
1530995068,48772,49138
1530996010,48751,49117
1530996975,48731,49097
1530997957,48716,49082
1530998889,48700,49066
1530999859,48687,49053
1531000859,48668,49034
1531001802,48657,49022
1531002757,48668,49034
1531003694,48650,49016
1531005424,48625,48991
1531006337,48638,49004
1531007314,48635,49002
1531008254,48615,48982
1531009232,48606,48973
1531010195,48591,48958
1531011159,48600,48967
1531012116,48574,48940
1531013082,48569,48935
1531014027,48577,48942
1531014970,48569,48934
1531015938,48564,48929
1531016912,48556,48920
1531017869,48566,48930
1531018837,48564,48928
1531019797,48578,48942
1531020762,48552,48915
1531021715,48538,48903
1531022682,48522,48887
1531023886,48528,48893
1531024820,48535,48900
1531025776,48530,48895
1531026755,48531,48896
1531027689,48524,48889
1531028684,48516,48881
1531029624,48516,48881
1531030595,48514,48879
1531031553,48518,48883
1531032502,48498,48863
1531033459,48495,48861
1531034435,48513,48879
1531035382,48520,48886
1531036345,48534,48901
1531037308,48507,48874
1531038268,48500,48867
1531039219,48498,48865
1531040189,48494,48861
1531041180,48495,48862
1531042093,48494,48861
1531043073,48495,48862
1531044054,48496,48864
1531045007,48496,48865
1531046188,48487,48856
1531047620,48486,48855
1531048582,48480,48849
1531049544,48486,48855
1531050494,48491,48860
1531051486,48482,48851
1531052422,48494,48863
1531053369,48503,48872
1531054344,48503,48872
1531055291,48500,48869
1531056261,48475,48844
1531057207,48494,48863
1531058185,48496,48865
1531059153,48495,48865
1531060240,48477,48845
1531061188,48482,48850
1531062264,48482,48850
1531063472,48451,48818
1531064784,48448,48815
1531065741,48446,48813
1531066950,48447,48814
1531067909,48437,48804
1531068862,48428,48796
1531069835,48419,48787
1531070885,48407,48775
1531071854,48404,48772
1531072851,48388,48756
1531073783,48383,48751
1531074760,48382,48750
1531075771,48368,48736
1531076909,48360,48728
1531077863,48334,48702
1531078842,48355,48723
1531079775,48357,48725
1531080732,48351,48719
1531081816,48338,48706
1531082889,48316,48686
1531083864,48325,48695
1531084814,48326,48697
1531085771,48320,48690
1531086776,48317,48687
1531088815,48307,48677
1531089851,48298,48668
1531090826,48278,48648
1531091790,48275,48645
1531092791,48264,48633
1531093693,48248,48617
1531094668,48230,48599
1531095608,48200,48568
1531096573,48189,48557
1531097532,48160,48527
1531098858,48150,48515
1531099951,48140,48505
1531100893,48125,48491
1531101862,48112,48479
1531102881,48113,48481
1531104004,48095,48463
1531105012,48059,48427
1531105940,48055,48423
1531106891,48039,48407
1531107863,48046,48414
1531108831,48030,48398
1531109780,48029,48397
1531111004,48025,48393
1531111993,48015,48383
1531112916,47997,48365
1531113870,47999,48367
1531114834,48002,48370
1531115795,47987,48355
1531116759,47979,48347
1531117709,47986,48354
1531118690,47976,48344
1531119616,47970,48338
1531120583,47965,48333
1531121561,47966,48335
1531122496,47991,48360
1531123460,48033,48402
1531124427,48069,48438
1531125405,48088,48456
1531126384,48097,48465
1531127318,48087,48455
1531128288,48074,48443
1531129207,48064,48433
1531130180,48050,48419
1531131151,48044,48413
1531132110,48015,48384
1531133054,47999,48370
1531134027,47995,48366
1531134974,47993,48364
1531135967,47984,48355
1531137191,47993,48364
1531138118,47998,48369
1531139081,47995,48366
1531140039,48001,48372
1531140968,48003,48374
1531141975,48002,48373
1531142893,47998,48369
1531143874,47992,48363
1531144839,47989,48360
1531145800,47986,48357
1531146754,47981,48351
1531147717,47975,48345
