DateTime,AddedIPs,RemovedIPs
1530341547,10,8
1530345374,13,17
1530347301,14,3
1530349235,12,9
1530351136,7,3
1530353067,7,6
1530360975,5,14
1530362887,19,4
1530364815,18,8
1530370569,5,20
1530372491,16,3
1530374448,12,11
1530376334,9,7
1530378258,14,2
1530380178,5,2
1530382093,16,10
1530384010,5,0
1530385940,21,6
1530387856,20,21
1530391716,13,6
1530393610,16,0
1530395527,8,2
1530397571,21,11
1530401675,13,11
1530403811,14,8
1530407679,18,20
1530409696,8,11
1530411635,15,7
1530413530,12,6
1530415449,13,10
1530417367,12,11
1530419292,13,11
1530421218,12,4
1530423137,18,9
1530425067,22,0
1530427201,17,3
1530429132,15,12
1530432977,11,12
1530434893,8,0
1530436812,3,3
1530438730,6,0
1530440653,3,0
1530442575,1,6
1530444491,5,10
1530446436,6,10
1530448337,10,18
1530450255,22,4
1530452437,15,8
1530454346,17,16
1530456257,7,3
1530458173,6,0
1530460176,18,8
1530462026,13,5
1530465848,12,8
1530467772,6,9
1530469688,8,7
1530471615,17,2
1530473535,8,10
1530475454,13,0
1530477375,14,11
1530479295,18,11
1530481205,14,13
1530483140,12,11
1530485047,13,9
1530486971,17,0
1530488895,22,5
1530492726,6,12
1530494677,14,6
1530496568,3,0
1530500667,17,13
1530504493,13,4
1530506414,12,9
1530508335,12,10
1530510249,24,0
1530512183,12,14
1530516006,10,9
1530517956,13,13
1530519850,7,0
1530521709,10,13
1530523687,8,5
1530525623,3,4
1530528085,2,1
1530529948,8,10
1530531849,3,9
1530533775,8,0
1530535698,18,7
1530537609,14,14
1530539562,8,15
1530541452,17,6
1530543367,8,14
1530545298,11,13
1530547240,7,0
1530549136,3,6
1530551060,9,10
1530552972,10,9
1530554903,3,0
1530556814,4,13
1530558742,9,10
1530560650,18,9
1530562581,6,7
1530564762,4,6
1530566907,17,14
1530569001,7,8
1530570994,5,0
1530572901,5,8
1530578652,12,37
1530584648,15,26
1530586825,13,6
1530588739,13,9
1530590661,20,0
1530592692,14,11
1530594500,6,0
1530596417,12,20
1530598352,12,15
1530600259,24,5
1530602310,16,0
1530604350,12,0
1530606257,9,2
1530608181,11,8
1530610091,8,0
1530614499,6,14
1530616350,6,17
1530618249,22,11
1530620432,5,12
1530622331,3,16
1530628096,14,33
1530630015,6,0
1530631936,7,11
1530633795,3,0
1530640340,8,30
1530644171,8,26
1530646770,5,11
1530650772,20,2
1530656885,18,29
1530658824,6,10
1530660738,3,11
1530662656,4,13
1530664567,4,13
1530666493,3,3
1530668407,1,19
