DateTime,AddedIPs,RemovedIPs
1530494693,20,20
1530496590,20,9
1530498519,21,30
1530500686,22,24
1530502579,16,18
1530504506,23,12
1530506433,6,13
1530508354,21,22
1530510303,17,2
1530512197,29,14
1530514103,7,4
1530516032,17,21
1530517975,18,4
1530519879,26,27
1530521728,16,7
1530523704,26,10
1530525698,16,16
1530528103,24,9
1530529958,46,26
1530531858,25,5
1530533792,41,26
1530535707,14,7
1530537622,40,20
1530539679,27,10
1530541720,39,19
1530543699,25,26
1530545548,27,25
1530547476,39,31
1530549377,25,13
1530551297,24,30
1530553230,15,17
1530555138,32,30
1530557053,21,12
1530558991,30,22
1530560898,11,9
1530562816,15,14
1530564791,9,10
1530566928,20,17
1530569021,21,20
1530571006,15,4
1530572917,14,19
1530574887,16,7
1530576782,15,18
1530578661,12,14
1530580660,24,18
1530582774,20,23
1530584658,24,20
1530586911,26,27
1530588754,20,13
1530590672,20,19
1530592728,20,9
1530594756,27,16
1530596658,12,15
1530598581,30,29
1530600519,17,6
1530602422,30,19
1530604363,15,15
1530606276,22,24
1530608199,15,15
1530610102,23,25
1530612113,19,23
1530614519,27,12
1530616370,35,44
1530618257,20,24
1530620443,35,43
1530622345,20,16
1530624275,31,34
1530626180,22,28
1530628119,47,42
1530630096,21,21
1530631974,18,37
1530633812,22,37
1530636415,15,26
1530638338,23,22
1530640413,19,19
1530642268,16,32
1530644189,10,14
1530646040,68,29
1530647923,9,12
1530649837,18,13
1530651767,43,21
1530654127,34,13
1530655954,31,21
1530657859,15,12
1530659789,28,17
1530661821,13,11
1530663871,28,19
1530665794,27,12
1530667725,29,26
1530669700,26,21
1530671612,24,15
1530673720,16,32
1530675651,11,8
1530677557,33,25
1530679525,40,24
1530681383,28,22
1530683312,9,6
1530685223,33,25
1530687136,15,12
1530689065,28,28
1530690986,14,16
1530692924,19,17
1530694915,19,24
1530696760,13,13
1530698692,19,22
1530701368,19,25
1530703229,25,37
1530705144,13,13
1530707063,22,39
1530708984,12,25
1530710993,33,31
1530713128,19,46
1530715871,10,28
1530717895,24,23
1530719798,15,17
1530721708,41,24
1530723689,11,12
1530725568,22,26
1530727902,33,28
1530729895,22,9
1530731795,26,49
1530733731,11,28
1530735626,38,15
1530737554,8,28
1530739509,15,36
1530741397,10,25
1530743316,51,37
1530745360,25,26
1530747176,8,19
1530749076,20,23
1530751002,17,20
1530752908,14,31
1530754820,12,22
1530756742,16,35
1530758678,10,21
1530760830,14,19
1530762744,6,14
1530764676,10,29
1530766576,11,52
1530768501,30,28
1530770501,10,11
1530772426,17,40
1530774295,32,36
1530776184,15,14
1530778120,38,22
1530780024,20,7
1530781946,33,28
1530783883,11,15
1530785744,23,22
1530787728,29,13
1530789622,31,29
1530791580,20,18
1530793460,40,23
1530795695,24,12
1530797565,28,31
1530799474,39,20
1530801398,19,7
1530803332,42,18
1530805241,22,14
1530807194,27,43
1530809068,27,10
1530811000,35,25
1530812827,14,9
1530814830,26,31
1530816745,7,24
1530818690,21,26
1530820594,11,17
1530822762,35,31
1530825327,43,21
1530827312,30,8
1530829236,33,30
1530831187,26,41
1530833263,36,18
1530835305,38,17
1530837180,27,25
1530839079,42,13
1530840997,32,14
1530842912,36,13
1530844844,29,12
1530846773,18,17
1530848678,9,10
1530850612,21,7
1530852507,16,9
1530854442,10,29
1530856380,10,8
1530858269,31,11
1530860196,10,18
1530862125,27,25
1530864097,17,18
1530865970,12,27
1530867898,35,29
1530869818,8,14
1530871966,33,18
1530874119,21,28
1530876040,34,34
1530877974,36,14
1530879886,43,35
1530881793,19,14
1530884588,57,36
1530886587,44,33
1530888925,45,18
1530890911,42,41
1530892913,27,29
1530894762,21,14
1530896714,46,34
1530898587,24,14
1530900537,37,26
1530902438,20,13
1530904488,35,19
1530906305,24,9
1530908199,33,29
1530910107,13,16
1530912057,23,25
1530913951,21,17
1530915878,26,24
1530917797,6,19
1530919727,10,24
1530921711,17,30
1530923568,12,19
1530925500,17,33
1530927406,4,25
1530929321,21,29
1530931223,22,24
1530933155,29,16
1530935101,12,9
1530936977,15,19
1530938914,9,16
1530941075,25,13
1530942994,17,6
1530944920,16,30
1530946895,19,21
1530948779,28,17
1530950704,31,21
1530952584,11,9
1530954510,28,28
1530956430,5,11
1530958604,29,29
1530960505,8,19
1530962428,17,32
1530964389,7,26
1530966284,43,49
1530968201,27,17
1530970102,39,35
1530972108,26,41
1530973954,24,26
1530975865,29,33
1530977788,10,31
1530979739,23,29
1530981623,10,18
1530983589,14,43
1530985522,11,37
1530987396,33,49
1530989329,17,24
1530991220,36,41
1530993151,17,33
1530995077,30,38
1530996987,25,15
1530998900,25,24
1531000926,29,26
1531002765,13,22
1531004920,30,17
1531006835,5,7
1531008989,22,17
1531011169,4,18
1531013092,31,15
1531014980,26,8
1531016923,33,33
1531018910,18,31
1531020771,16,20
1531022691,21,15
1531024848,16,11
1531026765,27,33
1531028693,22,19
1531030606,22,20
1531032513,3,8
1531034445,14,29
1531036361,8,27
1531038277,18,21
1531040199,14,10
1531042104,27,26
1531044099,17,20
1531046198,3,15
1531048133,32,24
1531050037,13,6
1531051950,29,35
1531053864,48,25
1531055808,33,46
1531057705,16,17
1531060256,33,42
1531063478,40,48
1531065366,15,10
1531067423,38,21
1531069357,20,14
1531071378,12,10
1531073322,22,32
1531075215,16,12
1531077402,40,31
1531079308,33,17
1531081109,33,32
1531083157,10,12
1531085049,41,22
1531088444,33,42
1531090349,7,19
1531092271,23,23
1531094521,25,25
1531096365,16,6
1531098286,21,19
1531100422,23,26
1531102343,23,26
1531104620,17,24
1531106436,26,17
1531108356,10,11
1531110510,24,19
1531112504,18,31
