DateTime,AddedIPs,RemovedIPs
1530341547,53,52
1530345374,49,56
1530347301,31,52
1530349235,37,32
1530351136,18,36
1530353067,26,20
1530360975,18,26
1530362887,59,17
1530364815,55,58
1530370569,22,54
1530372491,50,23
1530374448,42,50
1530376334,45,40
1530378258,56,42
1530380178,29,55
1530382093,51,32
1530384010,15,53
1530385940,70,17
1530387856,46,67
1530391716,53,47
1530393610,53,48
1530395527,53,54
1530397571,53,52
1530401675,53,55
1530403811,54,53
1530407679,53,52
1530409696,45,53
1530411635,57,46
1530413530,58,59
1530415449,53,58
1530417367,57,53
1530419292,53,54
1530421218,41,55
1530423137,64,43
1530425067,65,63
1530427201,58,64
1530429132,50,57
1530432977,33,52
1530434893,37,37
1530436812,16,34
1530438730,12,20
1530440653,8,12
1530442575,17,8
1530444491,15,16
1530446436,18,16
1530448337,58,16
1530450255,53,53
1530452437,55,54
1530454346,59,53
1530456257,53,61
1530458173,32,51
1530460176,52,38
1530462026,55,46
1530465848,42,54
1530467772,21,45
1530469688,48,23
1530471615,50,43
1530473535,33,45
1530475454,43,37
1530477375,51,41
1530479295,45,48
1530481205,39,54
1530483140,60,38
1530485047,46,57
1530486971,46,45
1530488895,58,50
1530492726,33,62
1530494677,45,30
1530496568,32,43
1530500667,53,32
1530504493,39,53
1530506414,47,41
1530508335,57,45
1530510249,52,57
1530512183,48,53
1530516006,38,48
1530517956,43,39
1530519850,39,48
1530521709,26,37
1530523687,28,29
1530525623,14,27
1530528085,17,14
1530529948,18,17
1530531849,21,19
1530533775,20,20
1530535698,58,17
1530537609,34,56
1530539562,38,34
1530541452,58,39
1530543367,19,60
1530545298,49,21
1530547240,25,50
1530549136,17,23
1530551060,27,16
1530552972,17,28
1530554903,22,17
1530556814,20,20
1530558742,20,22
1530560650,59,20
1530562581,29,59
1530564762,24,30
1530566907,62,22
1530569001,26,63
1530570994,18,27
1530572901,17,16
1530578652,54,17
1530584648,47,49
1530586825,50,49
1530588739,54,47
1530590661,54,58
1530592692,56,52
1530594500,12,57
1530596417,48,15
1530598352,48,48
1530600259,66,49
