DateTime,AddedIPs,RemovedIPs
1530341547,29,26
1530345374,31,15
1530347301,23,22
1530349235,23,18
1530351136,12,0
1530353067,17,11
1530360975,11,39
1530362887,42,33
1530364815,32,26
1530370569,12,36
1530372491,30,9
1530374448,21,0
1530376334,23,26
1530378258,26,22
1530380178,16,25
1530382093,27,0
1530384010,8,28
1530385940,45,20
1530387856,30,0
1530391716,30,30
1530393610,26,29
1530395527,29,0
1530397571,33,0
1530401675,32,31
1530403811,31,23
1530407679,38,44
1530409696,21,0
1530411635,33,30
1530413530,28,30
1530415449,26,26
1530417367,28,0
1530419292,27,28
1530421218,32,32
1530423137,37,29
1530425067,38,32
1530427201,34,26
1530429132,21,29
1530432977,22,32
1530434893,17,22
1530436812,9,25
1530438730,9,10
1530440653,4,18
1530442575,6,0
1530444491,10,0
1530446436,10,0
1530448337,25,10
1530450255,36,36
1530452437,34,33
1530454346,32,0
1530456257,28,0
1530458173,19,9
1530460176,32,28
1530462026,22,18
1530465848,20,46
1530467772,9,17
1530469688,22,33
1530471615,27,7
1530473535,14,29
1530475454,23,26
1530477375,27,0
1530479295,27,30
1530481205,22,29
1530483140,25,30
1530485047,24,30
1530486971,26,0
1530488895,37,36
1530492726,13,28
1530494677,24,35
1530496568,12,19
1530500667,32,62
1530504493,25,60
1530506414,30,29
1530508335,26,24
1530510249,36,44
1530512183,29,39
1530516006,22,57
1530517956,29,0
1530519850,24,20
1530521709,16,21
1530523687,15,8
1530525623,5,7
1530528085,8,4
1530529948,12,8
1530531849,8,9
1530533775,13,9
1530535698,31,29
1530537609,21,34
1530539562,24,33
1530541452,39,28
1530543367,10,21
1530545298,27,19
1530547240,13,31
1530549136,10,28
1530551060,17,0
1530552972,13,26
1530554903,6,13
1530556814,9,20
1530558742,15,25
1530560650,33,15
1530562581,16,25
1530564762,13,26
1530566907,38,35
1530569001,18,22
1530570994,13,30
1530572901,8,25
1530578652,32,68
1530584648,31,66
1530586825,34,0
1530588739,37,40
1530590661,30,0
1530592692,36,25
1530594500,9,28
1530596417,31,29
1530598352,34,38
1530600259,41,32
1530602310,37,0
1530604350,24,30
1530606257,20,58
1530608181,25,16
1530610091,11,22
1530614499,9,21
1530616350,10,14
1530618249,36,0
1530620432,15,23
1530622331,13,29
1530628096,36,76
1530630015,12,12
1530631936,23,24
1530633795,14,13
1530640340,17,40
1530644171,11,18
1530646770,14,11
1530650772,32,48
1530656885,34,79
1530658824,15,7
1530660738,9,12
1530662656,7,0
1530664567,8,0
1530666493,19,35
1530668407,11,0
1530670333,32,0
1530672253,33,31
1530674195,28,27
1530676105,25,34
1530678014,27,34
1530679946,6,38
1530681851,37,9
1530683773,12,30
1530685966,33,30
1530687870,15,37
1530690017,22,38
1530691962,22,27
1530693870,31,20
1530695790,17,27
1530697706,13,10
1530700225,5,0
1530702255,12,12
1530704176,25,7
1530710251,16,63
1530712359,26,0
1530718809,23,62
1530720734,28,15
1530722650,39,0
1530724570,21,0
1530727866,13,14
1530729861,36,0
1530731771,28,11
1530735609,28,17
1530737530,7,25
1530739462,37,0
1530741369,38,0
1530743299,34,27
1530745227,15,19
1530747151,24,6
1530749059,30,5
1530750978,14,9
1530754809,18,29
1530760813,37,86
1530764657,27,58
1530766565,32,11
1530768487,41,35
1530770428,35,13
1530772414,23,34
1530774275,30,11
1530776173,35,0
1530780012,17,54
1530781933,15,34
1530783862,15,15
1530786022,5,6
1530787930,12,7
1530789865,38,12
1530792053,32,22
1530793934,19,0
1530798019,19,15
1530799948,27,24
1530801858,37,0
1530807624,17,44
1530809533,24,36
1530813407,15,23
1530815293,22,16
1530817238,13,37
1530819147,19,28
1530823226,22,32
1530825284,34,6
1530827294,33,31
1530829217,13,36
1530831149,22,35
1530835709,22,77
1530839538,21,15
1530841470,26,21
1530843379,39,0
1530845318,24,0
1530847283,40,41
1530849166,23,0
1530852995,24,68
1530856841,23,75
1530858751,29,0
1530860668,26,29
1530862595,23,66
1530864502,24,0
1530866417,22,17
1530868350,8,15
1530870357,9,14
1530872554,4,7
1530874585,12,11
1530876517,35,41
1530878466,32,32
1530882278,16,15
1530884557,36,18
1530886361,31,26
1530888265,27,39
1530892339,13,0
1530894264,24,19
1530898101,26,21
1530900031,8,16
1530901937,9,21
1530903870,24,12
1530905772,17,20
1530907712,12,0
1530909623,12,0
1530911542,23,22
1530913466,24,29
1530917298,29,43
1530919231,13,27
1530923054,26,24
1530924978,38,0
1530926895,34,16
1530928834,21,22
1530930751,31,29
1530932662,37,28
1530934575,26,33
1530936750,37,27
1530940581,37,29
1530942494,47,0
1530944443,30,22
1530946347,34,26
1530948262,35,24
1530950170,23,19
1530954037,15,48
1530955950,10,9
1530958146,9,10
1530960021,23,6
1530961943,13,8
1530963853,34,33
1530965795,27,26
1530969623,29,17
1530971545,33,33
1530973466,27,30
1530975382,33,22
1530977295,25,0
1530979229,24,13
1530981151,23,30
1530983058,29,0
1530986917,30,27
1530990735,24,28
1530992669,23,15
1530994584,23,10
1530996506,20,9
1530998420,18,22
1531000351,18,20
1531002252,31,0
1531005412,31,24
1531007310,24,10
1531009223,20,0
1531011146,33,25
1531013071,19,36
1531014968,27,29
1531016902,24,18
1531018827,22,25
1531020753,23,31
1531022673,25,24
1531024817,27,37
1531026743,23,0
1531028659,24,37
1531030585,33,44
1531032500,16,24
1531034426,34,27
1531036343,39,31
1531038266,17,21
1531040175,22,0
1531042091,4,15
1531044045,23,13
1531046186,34,9
1531048117,29,21
1531050022,24,9
1531051943,25,29
1531053856,18,24
1531055792,26,0
1531057696,32,25
1531060231,19,49
1531062262,28,30
1531064304,27,28
1531066441,16,21
1531068375,30,21
1531070295,15,27
1531072462,17,0
1531074486,22,33
1531076489,17,0
1531078333,21,21
1531080268,16,24
1531082180,16,23
1531084339,24,18
1531086249,19,24
1531088805,25,51
1531090824,11,0
1531092738,9,31
1531094659,9,20
1531096568,5,21
1531098849,20,35
1531100659,17,19
1531102573,16,28
1531105002,33,20
1531106889,22,27
1531108824,29,30
1531110994,23,28
1531112907,23,28
1531114824,13,27
1531116746,29,30
1531118666,37,31
1531120581,25,17
1531122495,28,27
1531126368,17,59
1531128260,11,18
1531130178,12,4
1531132100,12,20
1531134025,18,36
1531135957,19,25
1531138108,18,30
1531141943,28,49
1531143862,24,25
1531145789,14,27
1531147708,24,28
1531149632,23,32
1531151544,11,25
1531153467,34,21
1531157292,20,48
1531159236,17,17
1531163295,14,44
1531165465,23,21
1531167379,11,13
1531169806,23,19
1531171703,22,30
1531173635,7,20
1531175533,3,27
1531177465,15,19
1531179615,9,7
1531181531,5,11
1531183462,16,7
1531185385,12,20
1531187299,11,16
1531189224,25,25
1531191137,14,0
1531193064,22,33
1531194971,12,25
1531196901,31,37
1531198828,12,25
1531200741,17,26
1531202904,11,12
1531204815,38,28
1531206732,30,35
1531208663,42,32
1531210588,20,33
1531212497,32,0
1531214407,13,16
1531218255,11,30
1531220181,17,12
