DateTime,AddedIPs,RemovedIPs
1530980655,155,147
1530981613,150,119
1530982573,157,150
1530983581,138,158
1530984519,141,121
1530985969,72,134
1530986926,86,353
1530987878,125,155
1530988810,175,0
1530989778,133,221
1530990756,145,107
1530991753,146,126
1530992695,149,115
1530993625,158,125
1530994587,134,125
1530995538,127,0
1530996516,135,261
1530997471,166,0
1530998423,136,120
1530999387,149,100
1531000353,131,246
1531001323,185,114
1531002273,144,124
1531003242,129,102
1531005425,154,232
1531006339,117,143
1531007363,149,105
1531008503,158,142
1531009736,147,106
1531010666,155,108
1531011635,135,113
1531012580,144,118
1531013544,150,118
1531014493,175,140
1531015499,154,123
1531016410,147,178
1531017396,132,135
1531018375,148,135
1531019301,176,100
1531020304,166,160
1531021218,128,115
1531022185,140,125
1531023405,135,111
1531024372,106,100
1531025319,127,116
1531026254,119,104
1531027221,138,115
1531028200,151,120
1531029156,132,127
1531030097,146,106
1531031064,126,133
1531032012,140,116
1531032986,157,110
1531033935,153,146
1531034892,144,106
1531035873,155,102
1531036853,152,111
1531037795,147,107
1531038749,152,148
1531039700,156,131
1531040712,144,120
1531041625,166,163
1531042596,128,145
1531043536,166,113
1531044606,222,177
1531045701,130,122
1531046711,150,150
1531047636,142,122
1531048584,170,145
1531049545,154,142
1531050496,115,127
1531051502,158,146
1531052423,161,126
1531053370,156,126
1531054346,120,146
1531055293,160,147
1531056276,126,122
1531057209,132,144
1531058187,160,124
1531059154,143,120
1531060246,133,134
1531061190,168,125
1531062274,147,236
1531063473,173,123
1531064792,133,117
1531065743,133,126
1531066988,143,141
1531067911,134,134
1531068863,124,130
1531069841,125,149
1531070887,138,122
1531071886,97,54
1531072852,36,75
1531073784,87,144
1531074762,154,130
1531075821,150,148
1531076910,1707,125
1531077864,149,126
1531078843,195,146
1531079818,139,155
1531080733,155,125
1531081818,131,111
1531082891,134,118
1531083878,156,268
1531084816,142,0
1531085772,129,123
1531086778,106,265
1531088822,149,290
1531089853,124,128
1531090827,150,0
1531091791,141,0
1531092798,134,234
1531093942,95,131
1531094892,131,0
1531095859,133,114
1531096807,122,127
1531097892,130,126
1531098860,166,151
1531099952,153,252
1531100895,143,145
1531101864,141,0
1531102888,133,246
1531104016,141,109
1531105032,131,115
1531105941,130,149
1531106893,154,164
1531108350,133,114
1531109316,155,129
1531110502,147,119
1531111487,129,97
1531112427,151,147
1531113402,164,149
1531114341,146,115
1531115302,12,122
1531116276,152,118
1531117217,175,114
1531118183,148,119
1531119138,170,138
1531120115,157,137
1531121064,171,128
1531122016,160,124
1531122987,171,122
1531123935,177,146
1531124889,139,126
1531125875,142,163
1531126835,155,159
1531127792,211,179
1531128736,135,185
1531129721,144,181
1531130670,179,190
1531131707,174,225
1531132820,140,144
1531133765,150,163
1531134730,240,161
1531135688,176,191
1531136665,178,190
1531137641,147,151
1531138587,151,168
1531139542,224,171
1531140498,139,182
1531141488,154,157
1531142431,137,184
1531143374,165,143
1531144406,153,153
1531145307,176,159
1531146272,147,172
1531147227,151,196
1531148191,117,165
1531149167,162,130
1531150093,151,149
1531151086,161,0
1531152021,156,128
1531152982,178,165
1531153945,201,137
1531154908,155,155
1531155875,145,142
1531156815,193,132
1531157834,134,74
1531158742,62,35
1531159763,170,105
1531160937,131,150
1531161872,174,195
1531162813,176,203
1531163792,406,1705
1531165012,134,177
1531165996,141,186
1531166907,111,125
1531167877,153,160
1531169833,117,334
1531170741,144,154
1531171707,145,137
1531172744,178,119
1531173864,145,131
1531174813,141,0
1531175771,161,122
1531176753,134,121
1531177699,159,156
1531178652,148,147
1531179618,161,134
1531180589,130,119
1531181533,162,148
1531182488,162,155
1531183501,126,125
1531184428,146,169
1531185434,170,196
1531186336,189,0
1531187308,170,294
1531188280,192,142
1531189233,181,0
1531190170,172,148
1531191175,152,137
1531192111,181,118
1531193066,148,150
1531194067,164,136
1531194973,148,125
1531195934,170,130
1531196911,290,123
1531198115,203,109
1531199095,162,140
1531200034,199,127
1531200987,138,19
1531201932,164,152
1531202906,166,140
1531203854,170,168
1531204818,166,146
1531205786,160,150
1531206735,166,172
1531207699,163,149
1531209640,194,304
1531210598,210,183
1531211539,184,123
1531212499,182,158
1531213475,201,155
1531214412,253,175
1531215372,200,138
1531216351,214,154
1531217293,186,142
1531218272,225,135
1531219221,200,129
1531220190,194,149
1531221134,151,197
1531222108,185,171
1531223605,196,168
1531224751,157,137
1531225713,196,133
1531226672,158,171
1531227635,164,132
1531228609,161,171
1531229561,145,119
1531230509,161,140
1531231468,138,136
1531232424,172,170
1531233384,146,139
1531234351,143,133
1531235305,129,115
1531236258,161,132
1531237235,200,115
1531238193,169,150
1531239191,154,128
1531240129,158,155
1531241081,136,187
1531242038,119,140
1531242987,196,142
1531243976,167,121
1531244895,148,81
1531245931,160,122
1531247068,164,163
1531248023,156,124
1531249263,133,275
1531250183,137,0
1531251146,126,422
1531252612,120,241
1531253533,165,105
1531254500,152,117
1531255527,138,0
1531256454,102,98
1531257384,138,107
