DateTime,AddedIPs,RemovedIPs
1530980655,46,56
1530981613,43,57
1530982573,63,57
1530983581,40,47
1530984519,49,22
1530985969,24,52
1530986926,17,20
1530987878,38,42
1530988810,58,38
1530989778,38,40
1530990756,66,62
1530991753,54,1028
1530992695,51,45
1530993625,49,52
1530994587,39,52
1530995538,36,29
1530996516,30,48
1530997471,58,54
1530998423,44,47
1530999387,38,59
1531000353,35,47
1531001323,46,72
1531002273,30,49
1531003242,43,0
1531005425,49,99
1531006339,40,0
1531007363,53,51
1531008503,53,61
1531009736,56,121
1531010666,41,67
1531011635,29,0
1531012580,40,72
1531013544,63,59
1531014493,54,0
1531015499,65,89
1531016410,49,88
1531017396,43,93
1531018375,63,0
1531019301,73,0
1531020304,62,126
1531021218,43,139
1531022185,39,116
1531023405,43,256
1531024372,34,0
1531025319,43,87
1531026254,51,86
1531027221,61,32
1531028200,56,159
1531029156,51,42
1531030097,67,49
1531031064,61,40
1531032012,60,0
1531032986,50,115
1531033935,75,0
1531034892,51,63
1531035873,60,59
1531036853,46,53
1531037795,66,46
1531038749,72,52
1531039700,74,107
1531040712,64,54
1531041625,80,49
1531042596,45,0
1531043536,69,70
1531044606,90,125
1531045701,45,80
1531046711,54,0
1531047636,51,66
1531048584,59,56
1531049545,61,72
1531050496,38,57
1531051502,59,66
1531052423,63,81
1531053370,53,0
1531054346,46,121
1531055293,62,0
1531056276,53,155
1531057209,50,0
1531058187,66,83
1531059154,55,63
1531060246,60,60
1531061190,53,80
1531062274,67,61
1531063473,55,74
1531064792,43,63
1531065743,53,82
1531066988,53,72
1531067911,48,83
1531068863,41,72
1531069841,47,63
1531070887,44,61
1531071886,34,60
1531072852,7,64
1531073784,30,44
1531074762,51,51
1531075821,33,68
1531076910,1693,97
1531077864,57,92
1531078843,86,89
1531079818,57,56
1531080733,52,56
1531081818,46,76
1531082891,49,90
1531083878,43,58
1531084816,58,40
1531085772,44,72
1531086778,30,71
1531088822,58,142
1531089853,46,58
1531090827,55,67
1531091791,55,77
1531092798,38,60
1531093942,22,148
1531094892,46,0
1531095859,37,72
1531096807,35,93
1531097892,43,164
1531098860,42,76
1531099952,44,69
1531100895,32,0
1531101864,49,180
1531102888,39,100
