DateTime,Entries,UniqueIPs
1530807040,5568,5568
1530807265,5573,5573
1530808123,5606,5606
1530808960,5569,5569
1530810331,5573,5573
1530811719,5650,5650
1530812558,5648,5648
1530813395,5683,5683
1530814469,5699,5699
1530816053,5722,5722
1530818064,5735,5735
1530819328,5722,5722
1530820590,5785,5785
1530821671,5776,5776
1530822515,5801,5801
1530823352,5765,5765
1530824191,5798,5798
1530825265,5843,5843
1530826956,5888,5888
1530827787,5922,5922
1530828938,5919,5919
1530830551,5899,5899
1530831397,5946,5946
1530832535,5983,5983
1530833725,6021,6021
1530835839,6076,6076
1530837325,6118,6118
1530838530,6205,6205
1530839736,6217,6217
1530841263,6239,6239
1530842190,6265,6265
1530843333,6315,6315
1530844533,6359,6359
1530845755,6424,6424
1530846945,6470,6470
1530848147,6476,6476
1530850465,6590,6590
1530851642,6592,6592
1530852989,6618,6618
1530854132,6636,6636
1530854905,6683,6683
1530856529,6650,6650
1530857740,6676,6676
1530858505,6710,6710
1530860133,6722,6722
1530861332,6803,6803
1530862944,6875,6875
1530864878,6957,6957
1530865706,7000,7000
1530867326,6978,6978
1530868527,6963,6963
1530869318,6998,6998
1530870629,6931,6931
1530871844,6868,6868
1530873041,6825,6825
1530874672,6885,6885
1530876037,6805,6805
1530877353,6749,6749
1530878199,6770,6770
1530880112,6813,6813
1530880958,6680,6680
1530881784,6700,6700
1530883711,6669,6669
1530884554,6526,6526
1530886236,6517,6517
1530888146,6522,6522
1530888993,6568,6568
1530890069,6545,6545
1530890919,6556,6556
1530892584,6590,6590
1530893735,6627,6627
1530895352,6635,6635
1530896189,6656,6656
1530897271,6638,6638
1530898104,6659,6659
1530899797,6678,6678
1530900881,6705,6705
1530902550,6709,6709
1530903939,6682,6682
1530905310,6762,6762
1530906634,6773,6773
1530907837,6795,6795
1530909052,6793,6793
1530911135,6817,6817
1530912320,6861,6861
1530912510,6867,6867
1530914133,6885,6885
1530915283,6867,6867
1530916540,6862,6862
1530917741,6902,6902
1530918882,6938,6938
1530920570,6919,6919
1530921390,6975,6975
1530922487,7023,7023
1530924165,7060,7060
1530924991,7087,7087
1530926081,7090,7090
1530927681,7154,7154
1530929457,7212,7212
1530930663,7182,7182
1530933287,7212,7212
1530934122,7241,7241
1530935798,7243,7243
1530936935,7310,7310
1530937710,7349,7349
1530938547,7340,7340
1530939398,7375,7375
1530940542,7392,7392
1530942088,7408,7408
1530943000,7468,7468
1530944146,7495,7495
1530944927,7525,7525
1530945758,7510,7510
1530947679,7588,7588
1530948514,7610,7610
1530950128,7636,7636
1530951342,7665,7665
1530952108,7701,7701
1530953788,7682,7682
1530955713,7653,7653
1530957394,7637,7637
1530958466,7639,7639
1530959316,7652,7652
1530960165,7593,7593
1530961540,7625,7625
1530963756,7660,7660
1530965448,7698,7698
1530966644,7705,7705
1530967358,7762,7762
1530969283,7838,7838
1530971142,7822,7822
1530972866,7884,7884
1530973705,7909,7909
1530974547,7875,7875
1530975385,7899,7899
1530976481,7888,7888
1530978335,7892,7892
1530979466,7880,7880
1530980076,7910,7910
1530980905,7969,7969
1530983142,7942,7942
1530984582,7943,7943
1530985355,7926,7926
1530986491,7976,7976
1530987642,8035,8035
1530988865,8061,8061
1530990870,8062,8062
1530992127,8037,8037
1530994468,8074,8074
1530995612,8057,8057
1530996935,8100,8100
1530998077,8068,8068
1530999748,8082,8082
1531001688,8058,8058
1531002508,8078,8078
1531003359,7983,7983
1531005277,8151,8151
1531008637,8114,8114
1531010549,8107,8107
1531011397,8117,8117
1531013318,8098,8098
1531014637,7986,7986
1531015846,7986,7986
1531017751,7894,7894
1531019669,7900,7900
1531020523,7922,7922
1531022197,7877,7877
1531023265,7900,7900
1531024954,7832,7832
1531026309,7840,7840
1531027711,7877,7877
1531029032,7825,7825
1531030475,7891,7891
1531031734,7826,7826
1531033535,7763,7763
1531034070,7790,7790
1531034916,7808,7808
1531036140,7709,7709
1531037671,7736,7736
1531039240,7707,7707
1531040740,7659,7659
1531042945,7705,7705
1531043789,7746,7746
1531045717,7798,7798
1531047326,7806,7806
1531048543,7771,7771
1531050071,7689,7689
1531051841,7718,7718
1531053755,7670,7670
1531055681,7681,7681
1531057347,7707,7707
1531059001,7692,7692
1531060246,7693,7693
1531060949,7722,7722
1531062874,7730,7730
1531064544,7718,7718
1531065878,7669,7669
1531067305,7725,7725
1531068631,7706,7706
1531068985,7704,7704
1531070075,7714,7714
