DateTime,AddedIPs,RemovedIPs
1530606950,4,0
1530608145,3,0
1530610113,4,0
1530611443,1,1
1530612637,2,0
1530613838,1,0
1530616471,7,1
1530618464,4,0
1530619836,2,0
1530621336,0,1
1530622596,2,0
1530623743,2,0
1530627282,0,1
1530628959,1,0
1530630337,3,0
1530631531,4,0
1530632744,2,1
1530633396,1,0
1530634466,5,0
1530635741,1,1
1530636995,1,0
1530638068,2,0
1530639329,1,0
1530639747,1,0
1530641430,2,0
1530642507,3,0
1530645040,1,0
1530645267,1,0
1530648642,3,0
1530650738,1,0
1530651933,1,0
1530657338,6,2
1530658538,7,0
1530659742,16,0
1530661243,17,0
1530663036,2,1
1530664960,25,0
1530665791,1,0
1530666940,2,0
1530668455,3,0
1530671313,1,0
1530672994,4,0
1530676586,2,0
1530677740,3,0
1530679352,0,2
1530681288,2,1
1530682956,0,1
1530683787,1,0
1530685715,3,0
1530687405,2,0
1530688474,1,2
1530690147,4,0
1530692083,3,54
1530693678,3,2
1530694588,1,0
1530695684,2,0
1530696515,2,0
1530697358,1,0
1530699266,1,0
1530700954,1,0
1530702878,1,0
1530703721,1,0
1530705340,0,1
1530706542,2,0
1530708642,3,2
1530709844,1,0
1530711748,1,2
1530715649,1,0
1530717366,2,1
1530718528,2,10
1530720878,1,0
1530723331,0,1
1530724541,2,0
1530726989,6,1
1530730599,1,0
1530732945,2,0
1530734191,1,0
1530735282,1,0
1530736119,1,0
1530738871,1,0
1530739720,2,0
1530741275,1,5
1530742535,1,39
1530744147,2,22
1530744991,4,0
1530746081,13,96
1530747441,13,2
1530748743,8,4
1530749679,1,0
1530751532,2,1
1530755263,0,3
1530758562,4,6
1530759396,1,0
1530760848,2,2
1530762055,0,3
1530763841,2,1
1530765673,2,1
1530767683,1,0
1530769347,3,0
1530771035,1,0
1530772112,2,0
1530774336,3,0
1530775713,4,0
1530776562,1,0
1530778232,1,0
1530780163,1,0
1530783917,3,0
1530787348,1,0
1530790529,4,0
1530791797,1,0
1530792879,1,0
1530794552,1,0
1530796474,2,1
1530798994,1,0
1530800922,1,0
1530802593,1,0
1530803672,1,1
1530805241,1,7
1530807042,1,0
1530808125,2,0
1530808962,0,3
1530810333,8,1
1530811721,2,0
1530812560,2,0
1530814472,1,0
1530816055,1,0
1530818067,4,0
1530820592,1,0
1530822517,1,0
1530823355,1,0
1530824193,1,0
1530825267,2,0
1530826959,2,12
1530827789,1,0
1530828941,0,36
1530830553,1,46
1530832537,9,0
1530833727,13,4
1530835841,13,23
1530837327,1,3
1530839739,2,2
1530841271,1,1
1530842193,1,0
1530843336,0,1
1530844536,2,0
1530845762,1,0
1530846947,5,2
1530848150,2,1
1530850468,2,1
1530851655,4,0
1530852992,1,0
1530854135,3,0
1530856532,1,0
1530857743,3,0
1530858507,1,0
1530860136,2,2
1530861335,2,0
1530862946,1,0
1530864881,3,0
1530865708,1,0
1530867328,2,0
1530868530,1,0
1530869320,1,0
1530871846,2,0
1530874675,1,0
1530876041,5,0
1530877356,3,1
1530878201,0,1
1530880114,8,0
1530880960,3,1
1530884556,0,1
1530886238,3,0
1530888148,0,1
1530890072,1,0
1530890922,1,0
1530892586,1,2
1530893738,2,0
1530895355,2,1
1530896191,1,0
1530897273,0,1
1530899800,2,0
1530900883,0,1
1530902552,1,0
1530905312,4,0
1530906636,2,0
1530907840,1,0
1530909056,2,1
1530911137,1,0
1530912322,3,0
1530914135,1,37
1530915286,0,27
1530916543,2,21
1530917744,10,0
1530918885,10,34
1530920573,16,3
1530921397,4,0
1530922490,3,0
1530924168,1,0
1530924993,1,0
1530926084,2,0
1530927685,0,2
1530929459,3,2
1530930693,3,1
1530934125,1,0
1530935801,3,2
1530937712,1,0
1530938549,0,1
1530939401,1,0
1530940544,3,0
1530944150,1,1
1530945761,2,7
1530947682,3,0
1530950130,3,0
1530951345,3,0
1530952110,1,0
1530953790,2,0
1530957397,2,0
1530959318,1,0
1530963759,1,2
1530965452,1,1
1530967360,1,0
1530969285,5,0
1530971145,1,0
1530972868,4,0
1530973708,3,0
